,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather
7,7.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,6.6,0.0,0.6,0.0,825.9980003833765,0.0,11.0,169.21199999999996,287.188,0.0,0.0,0.0,0.0,208.85500000000002,200.95100000000002,0.0,0.0,13.062,0.0
9,7.4,-0.2,1.2,0.0,3377.382000684738,0.0,11.0,592.733,382.769,0.0,0.0,0.0,0.0,42.257999999999996,861.507,1277.345,180.24699999999999,20.109,0.0
10,6.4,-0.6,0.6,0.0,1200.8120002746596,0.0,3.0,68.456,382.20399999999995,77.59,0.0,0.0,17.086,71.725,581.6880000000001,0.0,0.0,0.0,0.0
11,7.0,-1.25,1.25,0.0,2440.102999925614,0.0,0.0,149.23,1753.462,0.0,0.0,0.0,0.0,56.275,469.40500000000003,0.0,0.0,11.119,0.0
12,5.4,0.0,0.2,0.00555555555555555,1418.689000129699,0.0,0.0,56.584,5763.016,0.0,0.0,0.0,0.0,68.395,6973.934,0.0,0.0,0.0,0.0
13,6.4,-0.2,0.6,0.02849136178193787,1318.1699995994568,0.0,0.0,5.92,716.896,142.79000000000002,0.0,0.0,0.0,47.137,403.437,0.0,0.0,0.0,0.0
14,7.0,-0.2,1.0,0.0630171632209882,1827.4599990844717,1.0,0.0,49.836999999999996,1011.71,26.471,0.0,0.0,0.0,64.362,655.237,0.0,0.0,18.195999999999998,0.0
15,6.4,-0.2,0.8,0.05752387767589225,1096.5499994754791,0.0,1.0,4862.881,279.44,0.0,0.0,0.0,0.0,48.01,669.326,0.0,0.0,0.0,0.0
16,6.6,-0.4,0.6,0.00894230236465267,2857.9249997138977,0.0,4.0,215.864,2477.42,0.0,0.0,0.0,0.0,52.181,1085.183,0.0,0.0,48.316,0.0
17,6.4,-0.4,0.8,0.022231454452349513,866.5940003395077,0.0,0.0,10.556999999999999,4329.022,0.0,0.0,0.0,0.0,43.157000000000004,452.75699999999995,89.938,0.0,16.075,0.0
18,7.2,-0.2,0.8,0.04218482538831055,1374.581000328064,2.0,0.0,86.199,372.317,0.0,0.0,0.0,0.0,4065.138,1612.9349999999997,323.241,0.0,82.451,0.0
19,6.8,-0.8,1.0,0.04630791276266164,1967.9929997920995,0.0,0.0,14.427,194.055,0.0,0.0,0.0,0.0,52.022999999999996,1700.2120000000002,0.0,0.0,11.062999999999999,0.0
20,7.2,-0.6,1.0,0.016897661842514778,726.2829999923707,0.0,1.0,73.604,1469.956,89.12,0.0,0.0,0.0,46.93600000000001,441.33099999999996,0.0,0.0,0.0,0.0
21,6.5,-0.25,0.5,0.08950139311864186,1818.4510009288792,0.0,5.0,330.846,895.0110000000001,112.399,0.0,0.0,161.499,45.978,413.674,0.0,0.0,11.029,0.0
22,6.333333333333333,0.0,0.5,0.08701150136063528,2483.2820003032693,0.0,6.0,128.185,1976.7879999999998,0.0,0.0,0.0,0.0,56.987,2145.012,0.0,358.674,24.05,0.0
23,6.25,-0.25,0.5,0.016559762046113646,1936.6580002307896,1.0,12.0,834.408,959.2560000000003,0.0,0.0,0.0,0.0,52.028,706.4010000000002,0.0,167.53400000000002,0.0,0.0
24,7.166666666666667,-0.16666666666666666,1.0,0.024944120627437023,1191.82900071144,0.0,2.0,46.795,536.168,64.889,0.0,0.0,0.0,61.195,445.50100000000003,0.0,0.0,0.0,0.0
25,6.8,0.0,0.6,0.0784470781932718,779.892998933792,0.0,0.0,9.926,218.915,0.0,0.0,0.0,0.0,43.081999999999994,506.55500000000006,0.0,0.0,0.0,0.0
26,7.6,0.0,1.2,0.07893465181771635,1670.5409996509547,0.0,0.0,3.048,1230.323,20.184,0.0,0.0,0.0,50.666,457.4219999999999,0.0,0.0,14.035,0.0
27,7.2,-1.0,1.0,0.06235385458531235,2074.4190006256113,0.0,0.0,28.205,1623.5900000000001,92.10499999999999,0.0,0.0,0.0,59.789,974.317,0.0,0.0,3.005,0.0
28,6.6,-0.4,0.8,0.00828954735938542,696.810000658035,0.0,0.0,33.864,1809.842,19.154,0.0,0.0,0.0,51.73400000000001,208.186,0.0,0.0,20.146,0.0
29,7.0,0.0,1.3333333333333333,0.07876788563729693,2837.617998838425,0.0,0.0,36.467,2364.9109999999996,0.0,0.0,0.0,0.0,107.15800000000002,758.856,0.0,0.0,50.577,0.0
30,7.5,0.25,1.25,0.031123972587273636,1265.508000850678,2.0,0.0,168.29700000000003,863.472,0.0,0.0,0.0,0.0,34.475,1643.455,0.0,0.0,9.065,0.0
31,7.4,0.2,1.2,0.12841414141414143,1735.447999954224,0.0,0.0,8.64,951.8109999999999,76.908,0.0,0.0,0.0,46.662,633.5210000000001,0.0,0.0,17.057,0.0
32,7.6,0.0,0.0,0.007280235288804588,1296.008000373841,0.0,0.0,69.105,331.962,11.032,0.0,0.0,0.0,34.396,532.817,0.0,0.0,11.055,0.0
33,7.0,0.0,1.0,0.10247313379515043,4442.053998470306,1.0,6.0,365.50199999999995,2379.268,368.396,0.0,0.0,0.0,69.48,1248.4860000000003,0.0,7.028,0.0,0.0
34,6.5,-0.25,0.5,0.05814829222796919,2564.4870009422293,0.0,0.0,67.864,1572.274,93.167,0.0,0.0,0.0,56.654,1078.93,0.0,0.0,31.197000000000003,0.0
35,6.25,0.25,0.5,0.04036626596543953,2404.400000333786,0.0,0.0,112.664,1770.142,0.0,0.0,0.0,0.0,3613.761,1990.761,0.0,0.0,6.016,0.0
36,7.6,1.2,1.4,0.20657326274273782,4360.754999876022,0.0,0.0,90.306,3161.743,230.726,0.0,0.0,0.0,82.531,877.273,0.0,0.0,47.583,0.0
37,7.6,0.6,1.0,0.07413554916192037,1581.9210007190707,1.0,0.0,51.944,452.74799999999993,32.147,0.0,0.0,0.0,48.116,990.3209999999998,0.0,0.0,3.01,0.0
38,7.0,0.0,0.8,0.025027439155129106,767.0680000782012,0.0,0.0,0.0,1912.357,0.0,0.0,0.0,0.0,108.72399999999999,519.463,0.0,0.0,0.0,0.0
39,7.6,0.0,1.2,0.00482709579161907,2078.9600002765656,0.0,0.0,8.147,658.403,221.56300000000002,0.0,0.0,0.0,119.435,2874.2200000000003,0.0,0.0,5.043,0.0
40,6.6,0.2,0.6,0.06490308655585147,3426.076000928881,0.0,0.0,89.01599999999999,1931.73,81.273,0.0,0.0,45.241,122.035,1121.678,0.0,0.0,31.393,0.0
41,6.4,-0.8,0.6,0.03409090909090908,3149.4779992103604,0.0,0.0,313.846,2067.439,36.189,0.0,0.0,0.0,54.181,711.717,0.0,0.0,0.0,0.0
42,6.6,-0.6,0.8,0.06859735641438541,1724.2629995346065,0.0,0.0,122.28200000000001,853.409,22.458000000000002,0.0,0.0,48.299,45.32899999999999,595.5500000000001,0.0,0.0,33.39,0.0
43,6.2,-1.0,0.8,0.09718156742586877,3259.406999349593,0.0,0.0,111.43100000000001,1016.883,144.717,0.0,0.0,0.0,188.899,676.2249999999999,1114.867,0.0,3.038,0.0
44,6.0,-0.4,0.6,0.04904198614474039,936.6079995632169,0.0,0.0,8.937,178.033,0.0,0.0,0.0,0.0,67.792,678.915,0.0,0.0,0.0,0.0
45,7.8,1.4,1.2,0.03900289438614025,2355.328998804096,0.0,0.0,324.362,840.206,88.565,0.0,0.0,0.0,46.933,1092.221,0.0,22.302,7.023,0.0
46,6.4,-1.2,0.8,0.004899344795389425,1317.5869996547704,0.0,0.0,2291.8390000000004,85.04199999999999,173.542,0.0,0.0,0.0,36.373000000000005,5884.73,0.0,17.156,15.074,0.0
47,6.4,-1.0,0.6,0.029294959666751913,2076.093999624253,0.0,0.0,90.122,600.2099999999999,437.264,0.0,0.0,5.032,31.308,905.6440000000001,0.0,0.0,6.026,0.0
48,6.0,-0.6,0.4,0.07739994303879248,1819.2249996662135,0.0,0.0,109.49199999999999,795.3119999999999,21.094,0.0,0.0,0.0,46.998,843.2529999999999,0.0,0.0,0.0,0.0
49,5.6,0.0,0.4,0.1249760272490379,1554.5250003337856,0.0,0.0,153.90400000000002,1044.884,0.0,0.0,0.0,0.0,51.104,435.924,0.0,0.0,0.0,0.0
50,6.666666666666667,0.3333333333333333,1.0,0.12800591195077682,1965.2279994487767,0.0,0.0,26.485999999999997,1270.6670000000001,82.896,0.0,0.0,0.0,547.374,554.572,0.0,0.0,0.0,0.0
51,6.333333333333333,0.0,0.0,0.028321012544802845,2004.8570005893716,0.0,0.0,92.297,10351.418000000001,0.0,0.0,0.0,163.344,51.705,812.872,0.0,0.0,0.0,0.0
52,6.0,-0.5,0.25,0.047178819444444485,702.6440005302428,0.0,0.0,276.46,156.572,0.0,0.0,0.0,0.0,29.159,237.624,0.0,0.0,0.0,0.0
53,6.0,-0.8333333333333334,0.6666666666666666,0.005429837164750959,2228.388000011444,0.0,3.0,100.223,704.723,835.74,0.0,0.0,0.0,34.178000000000004,700.6910000000001,0.0,0.0,0.0,0.0
54,5.8,-0.8,0.6,0.022252415458937205,864.7580003738399,0.0,0.0,127.95500000000001,122.74300000000001,109.162,0.0,0.0,0.0,45.431,461.77599999999995,0.0,0.0,0.0,0.0
55,5.75,-0.25,0.25,0.030996148459383754,2025.4379999637604,0.0,0.0,21.515,1157.159,111.408,0.0,0.0,0.0,39.375,694.2059999999999,0.0,0.0,0.0,0.0
56,6.666666666666667,-0.5,1.0,0.03482503992976501,3999.000998735421,0.0,0.0,38.781,3192.407,202.554,0.0,0.0,0.0,38.314,523.0989999999999,0.0,0.0,0.0,0.0
57,7.0,0.4,0.8,0.03731409855296445,5458.796000480648,0.0,0.0,96.708,9933.223000000002,3751.748,0.0,0.0,0.0,57.046,442.89700000000005,0.0,0.0,202.552,0.0
58,7.2,-0.4,1.0,0.18173800770308124,703.1720004081726,0.0,0.0,29.822,157.96099999999998,29.418,0.0,0.0,0.0,45.739999999999995,436.494,0.0,0.0,3.172,0.0
59,7.4,0.4,1.0,0.22181372986475956,883.2579998970027,0.0,0.0,86.962,1322.47,0.0,0.0,0.0,0.0,36.627,437.16499999999996,0.0,6.071,44.214,0.0
60,6.8,-0.2,1.0,0.04327761276924563,1968.681000471115,1.0,0.0,162.032,780.0079999999999,0.0,0.0,0.0,0.0,34.334,681.4110000000001,0.0,311.75699999999995,0.0,0.0
61,6.666666666666667,-1.0,1.0,0.0026041666666666687,263.81499981880165,0.0,0.0,0.0,36.583999999999996,0.0,0.0,0.0,0.0,22.215,204.48199999999997,0.0,0.0,0.0,0.0
0,7.0,0.0,1.0,0.0,3007.8339989185324,3.0,1.0,29.307000000000002,1221.0810000000004,1447.456,0.0,0.0,2.113,216.908,0.0,0.0,0.0,2.0199999999999996,0.0
1,7.0,0.0,0.6666666666666666,0.06284722222222221,4706.241000652313,0.0,0.0,149.05999999999997,2687.055,4606.764999999999,0.0,0.0,13.309000000000001,147.031,122.56800000000001,193.317,0.0,1.003,3.02
2,6.75,0.75,0.25,0.033333333333333305,7160.279999732973,0.0,1.0,299.254,3187.773,35937.645,0.0,0.0,0.0,68.399,18.333,193.588,0.0,3.0539999999999994,0.0
3,7.25,0.5,0.5,0.07916666666666668,5929.984000682831,0.0,0.0,60.258,3151.8010000000004,1067.7350000000001,54.492000000000004,0.0,4.090999999999999,83.63300000000001,903.155,250.549,324.702,20.666999999999998,0.0
4,6.2,0.4,-0.2,0.02569444444444444,7212.193001270292,1.0,0.0,327.62200000000007,2417.2350000000006,3985.339,106.12,0.0,10.256,72.38,122.999,32.474,0.0,3.016,17.433
5,7.75,0.5,0.75,0.08631557618626584,8552.027000188831,3.0,2.0,625.437,1505.181,2757.0009999999997,61.349,0.0,1.004,46.913,318.847,0.0,0.0,75.99900000000001,0.0
6,7.8,-0.4,0.8,0.027083333333333348,4169.421998977661,1.0,0.0,210.58200000000002,790.652,2440.0000000000005,0.0,0.0,0.0,96.62199999999999,501.61699999999996,1.01,112.478,0.0,14.396
7,8.25,-0.25,1.0,0.07977843915343912,10467.484001874927,4.0,0.0,509.97099999999995,2641.962,5631.858,56.071,0.0,6.096,245.89799999999997,293.719,983.769,17.192,70.97200000000001,0.0
8,8.0,-0.4,1.0,0.08229166666666667,7516.97699904442,5.0,0.0,454.912,3478.2230000000004,3166.781,0.0,0.0,0.0,63.888999999999996,188.847,157.702,0.0,3.242,0.0
9,7.75,-1.0,1.0,0.11195652173913047,8669.2909989357,2.0,1.0,1384.013,3493.521,3177.558,21.601,0.0,0.0,41.815000000000005,491.89300000000003,0.0,0.0,4.061,50.67
10,7.0,-0.2,0.2,0.08333333333333336,6808.904999494553,3.0,0.0,623.375,3363.6079999999997,2077.0019999999995,97.282,0.0,4.1,49.509,10.145,576.3829999999999,0.0,4.042999999999999,0.0
11,7.6,0.0,0.6,0.07986111111111115,12936.086001157757,5.0,0.0,2289.1390000000006,5259.525000000001,4216.561,123.632,0.0,0.0,64.097,107.098,137.18,729.504,5.071000000000001,0.0
12,6.2,0.2,0.0,0.041386554621848724,3616.1849999427823,2.0,0.0,1302.409,698.0930000000001,1408.9720000000002,0.0,0.0,0.0,78.42599999999999,33.83,0.0,0.0,59.26199999999999,32.864
13,7.6,0.0,0.6,0.18090277777777775,6119.871999502182,3.0,0.0,588.224,2006.6190000000001,1529.534,97.28999999999999,0.0,4.04,90.741,209.625,1508.7709999999997,80.247,0.0,0.0
14,7.25,-0.75,0.75,0.07604166666666667,6912.645999670029,3.0,1.0,276.152,3102.5339999999997,2802.714,47.772000000000006,175.019,0.0,61.001,166.319,275.002,0.0,3.0869999999999997,0.0
15,7.5,0.0,0.75,0.11562500000000002,5465.0930008888245,0.0,0.0,53.050999999999995,3022.0789999999997,2117.3230000000003,0.0,80.992,1.012,76.697,109.2,0.0,0.0,1.007,0.0
16,6.8,-0.4,0.8,0.1388888888888889,7160.648002386095,0.0,0.0,269.692,2888.5720000000006,3578.5989999999997,51.71,0.0,4.025,52.748999999999995,260.428,0.0,4.098,22.322,24.224
17,6.2,0.0,0.0,0.07812500000000004,5353.679001808166,0.0,0.0,174.613,2635.4200000000005,1657.547,76.338,0.0,3.043,63.722,301.159,348.162,0.0,0.0,90.352
18,7.2,0.0,0.6,0.08645833333333332,4055.727000236513,0.0,1.0,219.268,1722.9769999999999,17314.980999999996,160.191,0.0,1.032,65.994,34.370999999999995,389.942,0.0,0.0,0.0
19,6.5,0.25,0.25,0.034126984126984145,4303.1010003089905,3.0,0.0,455.0059999999999,1715.135,2041.4039999999995,23.372,0.0,0.0,29.333999999999996,28.382,26.014,0.0,0.0,0.0
20,6.0,0.75,0.0,0.030357142857142853,2158.587001562118,1.0,0.0,116.389,826.867,921.554,0.0,0.0,0.0,19.387,196.271,0.0,77.658,2.019,0.0
21,6.8,0.0,0.6,0.1142857142857143,5562.076999187466,0.0,0.0,2.008,765.3009999999998,690.963,23.749,0.0,0.0,19.296,0.0,598.908,153.307,0.0,0.0
22,7.0,0.0,0.8,0.06944444444444443,2841.563000202179,2.0,0.0,0.0,1664.717,1146.349,0.0,0.0,0.0,52.751999999999995,0.0,0.0,0.0,59.098000000000006,0.0
23,6.0,-0.8,0.0,0.1722222222222222,1216.8459997177122,0.0,1.0,12.187,503.45700000000005,273.882,0.0,0.0,0.0,15.208,0.0,411.041,0.0,1.008,0.0
24,5.8,-0.2,-0.2,0.08333333333333319,823.1890001296997,1.0,1.0,75.483,186.68600000000004,482.67,0.0,0.0,5.029,25.479,0.0,77.72,0.0,0.0,0.0
25,6.0,0.0,0.0,0.08854166666666669,1799.896999597549,1.0,1.0,120.66499999999999,595.632,1042.797,148.776,0.0,0.0,11.277000000000001,0.0,0.0,0.0,0.0,0.0
26,5.5,-0.5,-0.25,0.015584415584415586,588.7820003032684,0.0,0.0,10.120999999999999,262.839,419.4920000000001,0.0,0.0,0.0,29.612,0.0,0.0,0.0,0.0,0.0
27,7.0,0.0,0.75,0.11045653907496016,2211.44800043106,1.0,1.0,31.595999999999997,1268.037,651.998,36.512,0.0,0.0,32.259,0.0,43.02400000000001,151.64100000000002,5.106999999999999,0.0
28,6.6,-1.2,0.6,0.11473829201101932,2364.1620001792908,2.0,1.0,130.091,516.495,1488.692,80.219,0.0,72.352,12.053,38.117,22.127,0.0,3.0109999999999997,0.0
29,8.0,0.25,1.0,0.11314935064935065,1896.4769990444192,0.0,0.0,13.157,761.494,584.2470000000001,0.0,0.0,4.028,20.803,36.476,475.38599999999997,0.0,0.0,0.0
30,6.25,0.0,0.25,0.04154829545454543,421.0810003280639,0.0,0.0,2.012,248.21,208.96999999999997,0.0,0.0,0.0,0.0,267.892,61.327999999999996,0.0,0.0,0.0
31,6.5,0.0,0.5,0.015309343434343441,848.1339998245237,2.0,0.0,66.726,66.779,554.882,32.886,0.0,0.0,16.339,0.0,0.0,108.031,2.205,0.0
32,6.6,-0.2,0.4,0.06439393939393938,2612.397999525069,15.0,0.0,814.3489999999999,835.922,1426.935,0.0,0.0,0.0,0.0,26.468,0.0,0.0,0.0,0.0
33,6.333333333333333,-0.3333333333333333,0.3333333333333333,0.03922032828282828,2925.293999671936,2.0,2.0,810.732,765.12,1200.412,71.327,0.0,0.0,23.765,28.135,0.0,30.26,0.0,0.0
34,7.2,0.2,1.0,0.04203282828282827,763.8369996547699,5.0,0.0,23.392,302.97900000000004,422.54499999999996,0.0,0.0,0.0,7.085,0.0,4.024,0.0,0.0,5.032
35,7.25,0.25,1.0,0.11581439393939394,1263.7550008296964,0.0,0.0,4.023,644.2679999999999,976.648,47.889,0.0,0.0,25.513,0.0,0.0,71.26,0.0,14.066
36,8.0,0.0,1.0,0.1102693602693603,1797.3450000286102,0.0,0.0,74.732,1051.7220000000002,404.52,203.255,0.0,0.0,38.775,8.226,0.0,0.0,0.0,25.462
37,6.25,-1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,6.6,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,6.75,-0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,7.0,-0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,7.5,-0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,7.6,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,7.75,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,6.6,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,6.0,-1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,5.5,0.0,-0.5,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7.0,-0.5,1.0,0.14829053656064528,6065.7110004425085,2.0,0.0,735.716,930.649,207.387,0.0,0.0,0.0,71.905,4393.594,0.0,0.0,5.052,0.0
2,6.75,0.0,0.75,0.1121886973180077,10478.01700019837,9.0,0.0,4855.087,2540.5709999999995,3861.542,0.0,0.0,0.0,77.908,3569.3729999999996,0.0,0.0,14.169,0.0
3,6.75,1.0,1.0,0.12607506942792832,9956.59399938583,5.0,0.0,6546.763999999999,1318.0680000000002,1001.059,0.0,0.0,0.0,51.707,1167.004,101.11800000000001,60.299,8.12,0.0
4,5.8,-0.2,0.0,0.050002669288337596,3085.156000614166,1.0,0.0,805.483,790.7080000000001,473.693,0.0,0.0,0.0,53.669000000000004,914.519,0.0,0.0,15.116999999999997,0.0
5,6.4,0.4,0.4,0.07254649006645172,3845.6270000934614,1.0,0.0,954.0349999999999,633.707,411.651,11.04,11.03,17.189,47.557,939.671,772.399,0.0,0.0,0.0
6,6.4,0.4,0.0,0.1407921548420124,8892.608999252321,2.0,0.0,1334.3880000000001,2928.829,751.292,55.378,3.766,0.0,44.646,3253.437,68.07900000000001,0.0,0.0,0.0
7,6.0,-0.4,0.0,0.14706022748475053,13215.448000431054,3.0,0.0,841.662,2319.8669999999997,759.095,128.498,0.0,397.502,77.77900000000001,2587.3720000000003,25.71,0.0,0.0,0.0
8,5.4,0.4,0.0,0.15734126984126984,10063.442001819609,3.0,0.0,2386.118,2760.7750000000005,1194.806,133.62,0.0,848.027,40.63,4213.197,373.78600000000006,0.0,0.0,0.0
9,6.5,0.75,0.0,0.13877989048726835,7406.303998708725,8.0,3.0,1238.833,1244.954,359.466,0.0,0.0,525.1369999999998,45.5,2331.8979999999997,1689.1170000000002,0.0,0.0,0.0
10,6.2,0.0,0.4,0.15029831343020303,4866.7180008888245,3.0,1.0,1613.1799999999998,212.43999999999997,1451.876,39.611000000000004,4.009,0.0,66.791,2087.2580000000003,214.084,0.0,0.0,0.0
11,6.25,0.25,0.75,0.08721111947339887,2818.029000282286,0.0,0.0,567.6200000000002,165.981,636.3249999999999,0.0,0.0,0.0,39.345,1061.8390000000002,346.34400000000005,0.0,0.0,0.0
12,6.4,0.2,1.0,0.12565511935667537,5998.4570002555865,0.0,0.0,1598.4450000000002,654.4440000000002,777.991,49.379,108.33800000000001,5.036,59.736000000000004,2723.0260000000003,248.585,0.0,42.897999999999996,0.0
13,6.25,0.0,0.25,0.11765497159315708,7995.541000366211,2.0,0.0,3070.942,1390.59,1452.7679999999998,196.12099999999998,0.0,98.882,44.583000000000006,3365.645,117.344,0.0,0.0,0.0
14,5.25,0.0,-0.5,0.16551672904404247,11045.185998439789,0.0,0.0,30519.817999999992,1768.844,2337.6539999999995,38.118,179.81300000000002,179.947,41.01,3970.779,65.869,0.0,17.396,0.0
15,6.4,0.2,0.6,0.13382078343157316,7782.513999700544,0.0,0.0,2114.5299999999997,547.5509999999999,438.221,0.0,5.149,0.0,56.132,4960.509,0.0,0.0,0.0,0.0
16,6.6,0.0,1.0,0.07151068346684088,4888.17499804497,2.0,0.0,9721.517000000002,169.195,381.991,0.0,0.0,0.0,45.553000000000004,2574.388,232.48200000000003,0.0,0.0,0.0
17,6.8,0.0,0.8,0.08403201429421403,7295.19900035858,0.0,0.0,2864.401,1886.5419999999997,673.54,0.0,0.0,11.059,72.906,2253.308,597.0329999999998,0.0,12.068,0.0
18,5.6,0.6,0.0,0.09538332496422719,8651.996002197266,3.0,0.0,1239.1779999999999,1637.873,1137.7169999999999,0.0,0.0,45.218,70.062,4090.987,156.096,0.0,5.019,0.0
19,6.6,-0.4,0.8,0.08742418577600534,7834.323999404909,1.0,0.0,1622.191,1086.819,1671.033,22.081000000000003,0.0,0.0,74.52100000000002,3227.4790000000003,0.0,0.0,10.109,0.0
20,6.8,0.2,1.0,0.12005049713493486,7183.0249993801135,6.0,0.0,2352.609,2162.354,277.298,40.322,0.0,173.56599999999997,53.343999999999994,3179.647,0.0,0.0,5.128,0.0
21,7.0,0.0,1.0,0.198099232603957,7032.783002853394,3.0,2.0,2876.718,2180.453,990.051,0.0,0.0,0.0,62.984,1828.739,129.132,0.0,0.0,0.0
22,6.8,-0.6,0.8,0.13106163600075882,7747.718999624252,2.0,0.0,1108.736,1762.53,434.02,49.768,0.0,125.091,49.81,3914.188,262.063,0.0,5.022,0.0
23,6.6,-0.6,0.8,0.07997912314877687,5904.472999334335,0.0,0.0,796.857,315.754,768.6219999999998,9.264,0.0,0.0,54.297999999999995,3149.413,476.158,0.0,4.026,0.0
24,5.8,0.4,0.4,0.16716522568030542,7279.017001152037,4.0,2.0,32945.276,1422.102,862.0149999999999,0.0,0.0,0.0,59.983000000000004,2462.619,93.026,0.0,0.0,0.0
25,6.4,0.4,1.0,0.22026726549487374,15072.072999715814,0.0,0.0,3891.594,744.578,1323.4270000000001,0.0,550.414,82.47,51.321,4599.367000000001,430.585,0.0,7.1419999999999995,0.0
26,6.0,-0.25,0.75,0.0702309086923999,4222.318999528884,1.0,0.0,1243.055,1039.461,110.981,0.0,61.195,0.0,45.51,1880.291,83.25099999999999,0.0,3.038,0.0
27,6.5,0.25,1.0,0.16462706487320147,18346.558000326168,2.0,0.0,2517.718,3176.774,5768.909000000001,35.153000000000006,0.0,0.0,58.138999999999996,5208.823,1367.324,0.0,4.156,0.0
28,5.8,0.0,0.8,0.1144938873347398,5621.264999151228,6.0,0.0,1266.9850000000001,546.161,626.889,0.0,0.0,44.187,39.926,3131.5319999999997,256.502,0.0,0.0,0.0
29,6.6,-0.6,0.6,0.08522280013775359,6934.605998277665,1.0,0.0,3131.05,289.282,745.889,109.32899999999998,0.0,164.13799999999998,41.343999999999994,3729.0739999999996,659.855,0.0,0.0,0.0
30,5.6,0.2,0.2,0.13467870198927026,4744.062000751496,3.0,1.0,2088.08,511.947,97.38900000000001,78.27000000000001,0.0,0.0,46.248,1831.1259999999997,782.1739999999999,0.0,36.423,44.409
31,7.0,0.25,1.0,0.3325771057511279,3425.8209993839237,6.0,0.0,979.5780000000001,293.235,337.142,0.0,0.0,0.0,42.465,1013.5759999999999,761.637,0.0,0.0,22.066
32,6.0,0.0,0.75,0.19347949106485993,5069.173999309538,1.0,0.0,759.456,295.28999999999996,624.5050000000002,0.0,0.0,15.093,67.653,1675.0120000000002,1366.399,0.0,0.0,86.672
33,6.6,-0.6,1.0,0.0853976874322089,3979.2940003871927,2.0,8.0,1955.5389999999998,740.361,378.06100000000004,63.189,0.0,0.0,44.43899999999999,1723.733,128.399,0.0,0.0,0.0
34,6.0,-0.4,0.0,0.07919763729171322,6085.489000082016,4.0,0.0,2113.077,863.179,359.93899999999996,0.0,0.0,171.43,48.704,3697.746,0.0,0.0,0.0,0.0
35,6.25,-0.25,0.0,0.12199319253000578,6141.152999639511,2.0,0.0,1681.2479999999998,1570.289,1044.383,0.0,0.0,36.22,36.543,2048.4139999999998,476.321,0.0,4.11,0.0
36,6.2,-0.2,0.0,0.09557003863382328,10759.314000368111,0.0,2.0,1453.762,2178.9899999999993,956.8370000000001,434.079,181.611,71.407,60.43999999999999,3774.0020000000004,284.95399999999995,0.0,5.048,0.0
37,5.5,0.0,0.5,0.1309995432502886,17130.235999345776,1.0,0.0,2623.1130000000003,2517.301,2755.815,249.135,0.0,37.361999999999995,45.013000000000005,5042.722,245.935,0.0,4.063,0.0
38,5.6,-0.4,0.2,0.08514009749880902,5445.758001565933,1.0,1.0,2817.434,961.563,474.13500000000005,52.151,0.0,70.349,47.693,2205.7499999999995,1.026,0.0,22.674,0.0
39,4.8,-0.8,-0.2,0.11459872269952807,7504.151001453398,0.0,0.0,3155.584,356.15700000000004,1252.722,0.0,0.0,0.0,44.190999999999995,4638.61,0.0,0.0,0.0,0.0
40,6.0,0.0,0.0,0.032041855203619865,2281.6200006008153,2.0,0.0,1344.748,1019.5729999999999,135.69299999999998,0.0,0.0,0.0,24.093999999999998,517.579,0.0,0.0,0.0,0.0
0,7.0,-2.0,1.0,0.0,1252.236999988556,1.0,0.0,64.527,513.395,73.508,0.0,0.0,0.0,467.23600000000005,174.092,0.0,0.0,0.0,0.0
1,7.8,0.2,1.4,0.0,7292.196001768112,0.0,3.0,1799.3709999999999,4896.720000000001,100.104,0.0,0.0,0.0,1211.863,938.9980000000002,2862.4149999999995,0.0,0.0,0.0
