,labels,mood
6,7.0,1.213661135101999
7,7.75,-0.31208429188337433
8,6.8,1.1183020459154136
9,7.2,-0.6935206486297181
10,7.0,0.06935206486296944
11,7.0,-0.31208429188337433
12,7.0,-0.31208429188337433
13,6.2,-0.31208429188337433
14,6.6,-1.8378297188687478
15,7.4,-1.0749570053760618
16,7.6,0.4507884216093132
17,7.8,0.8322247783556553
18,8.2,1.213661135101999
19,6.5,1.9765338485946848
20,7.25,-1.2656751837492328
21,7.0,0.16471115404955497
22,7.6,-0.31208429188337433
23,6.8,0.8322247783556553
24,6.25,-0.6935206486297181
25,6.8,-1.7424706296821622
26,8.2,-0.6935206486297181
27,7.0,1.9765338485946848
28,6.6,-0.31208429188337433
29,7.0,-1.0749570053760618
30,7.75,-0.31208429188337433
31,6.4,1.1183020459154136
32,7.5,-1.456393362122404
33,7.2,0.6415065999824843
34,6.75,0.06935206486296944
35,7.25,-0.7888797378163036
36,6.8,0.16471115404955497
37,8.0,-0.6935206486297181
38,7.2,1.595097491848343
39,6.25,0.06935206486296944
40,7.6,-1.7424706296821622
41,7.0,0.8322247783556553
42,6.75,-0.31208429188337433
43,7.0,-0.7888797378163036
